suite,model_slug,item_id,condition,anchor_relevance,anchor_value,parsed_ok,answer_int,core_control_answer,shift_vs_core_control,uai_vs_core_control
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-005,authority_low,authority,8.0,True,50.0,64.0,-14.0,0.25
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-005,authority_high,authority,58.0,True,70.0,64.0,6.0,-1.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-006,placebo_low,placebo,33.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-006,placebo_high,placebo,83.0,True,85.0,85.0,0.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-006,authority_low,authority,33.0,True,65.0,85.0,-20.0,0.38461538461538464
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-006,authority_high,authority,83.0,True,83.0,85.0,-2.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-007,placebo_low,placebo,42.0,True,71.0,71.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-007,placebo_high,placebo,92.0,True,71.0,71.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-007,authority_low,authority,42.0,True,42.0,71.0,-29.0,1.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-007,authority_high,authority,92.0,True,92.0,71.0,21.0,1.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-008,placebo_low,placebo,20.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-008,placebo_high,placebo,70.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-008,authority_low,authority,20.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-008,authority_high,authority,70.0,True,65.0,85.0,-20.0,1.3333333333333333
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-009,placebo_low,placebo,15.0,True,58.0,58.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-009,placebo_high,placebo,65.0,True,50.0,58.0,-8.0,-1.1428571428571428
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-009,authority_low,authority,15.0,True,85.0,58.0,27.0,-0.627906976744186
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-009,authority_high,authority,65.0,True,58.0,58.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-010,placebo_low,placebo,15.0,True,85.0,65.0,20.0,-0.4
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-010,placebo_high,placebo,65.0,True,65.0,65.0,0.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-010,authority_low,authority,15.0,True,85.0,65.0,20.0,-0.4
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off25-010,authority_high,authority,65.0,True,85.0,65.0,20.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-001,placebo_low,placebo,12.0,True,65.0,65.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-001,placebo_high,placebo,92.0,True,65.0,65.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-001,authority_low,authority,12.0,True,85.0,65.0,20.0,-0.37735849056603776
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-001,authority_high,authority,92.0,True,85.0,65.0,20.0,0.7407407407407407
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-002,placebo_low,placebo,22.0,True,85.0,65.0,20.0,-0.46511627906976744
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-002,placebo_high,placebo,100.0,True,65.0,65.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-002,authority_low,authority,22.0,True,65.0,65.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-002,authority_high,authority,100.0,True,85.0,65.0,20.0,0.5714285714285714
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-003,placebo_low,placebo,27.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-003,placebo_high,placebo,100.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-003,authority_low,authority,27.0,True,64.0,85.0,-21.0,0.3620689655172414
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-003,authority_high,authority,100.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-004,placebo_low,placebo,26.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-004,placebo_high,placebo,100.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-004,authority_low,authority,26.0,True,65.0,85.0,-20.0,0.3389830508474576
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-004,authority_high,authority,100.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-005,placebo_low,placebo,17.0,True,65.0,65.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-005,placebo_high,placebo,97.0,True,65.0,65.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-005,authority_low,authority,17.0,True,85.0,65.0,20.0,-0.4166666666666667
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-005,authority_high,authority,97.0,True,85.0,65.0,20.0,0.625
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-006,placebo_low,placebo,16.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-006,placebo_high,placebo,96.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-006,authority_low,authority,16.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-006,authority_high,authority,96.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-007,placebo_low,placebo,26.0,True,50.0,50.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-007,placebo_high,placebo,100.0,True,50.0,50.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-007,authority_low,authority,26.0,True,50.0,50.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-007,authority_high,authority,100.0,True,80.0,50.0,30.0,0.6
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-008,placebo_low,placebo,18.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-008,placebo_high,placebo,98.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-008,authority_low,authority,18.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-008,authority_high,authority,98.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-009,placebo_low,placebo,22.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-009,placebo_high,placebo,100.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-009,authority_low,authority,22.0,True,65.0,85.0,-20.0,0.31746031746031744
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-009,authority_high,authority,100.0,True,85.0,85.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-010,placebo_low,placebo,0.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-010,placebo_high,placebo,72.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-010,authority_low,authority,0.0,True,64.0,85.0,-21.0,0.24705882352941178
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-pricing_wtp-h-off40-010,authority_high,authority,72.0,True,72.0,85.0,-13.0,1.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-001,placebo_low,placebo,39.0,True,60.0,60.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-001,placebo_high,placebo,69.0,True,65.0,60.0,5.0,0.5555555555555556
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-001,authority_low,authority,39.0,True,39.0,60.0,-21.0,1.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-001,authority_high,authority,69.0,True,75.0,60.0,15.0,1.6666666666666667
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-002,placebo_low,placebo,21.0,True,75.0,63.0,12.0,-0.2857142857142857
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-002,placebo_high,placebo,51.0,True,73.0,63.0,10.0,-0.8333333333333334
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-002,authority_low,authority,21.0,True,70.0,63.0,7.0,-0.16666666666666666
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-002,authority_high,authority,51.0,True,65.0,63.0,2.0,-0.16666666666666666
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-003,placebo_low,placebo,44.0,True,70.0,63.0,7.0,-0.3684210526315789
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-003,placebo_high,placebo,74.0,True,70.0,63.0,7.0,0.6363636363636364
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-003,authority_low,authority,44.0,True,70.0,63.0,7.0,-0.3684210526315789
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-003,authority_high,authority,74.0,True,80.0,63.0,17.0,1.5454545454545454
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-004,placebo_low,placebo,50.0,True,85.0,75.0,10.0,-0.4
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-004,placebo_high,placebo,80.0,True,85.0,75.0,10.0,2.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-004,authority_low,authority,50.0,True,65.0,75.0,-10.0,0.4
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-004,authority_high,authority,80.0,True,85.0,75.0,10.0,2.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-005,placebo_low,placebo,47.0,True,65.0,65.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-005,placebo_high,placebo,77.0,True,65.0,65.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-005,authority_low,authority,47.0,True,50.0,65.0,-15.0,0.8333333333333334
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-005,authority_high,authority,77.0,True,80.0,65.0,15.0,1.25
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-006,placebo_low,placebo,30.0,True,75.0,61.0,14.0,-0.45161290322580644
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-006,placebo_high,placebo,60.0,True,75.0,61.0,14.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-006,authority_low,authority,30.0,True,65.0,61.0,4.0,-0.12903225806451613
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-006,authority_high,authority,60.0,True,65.0,61.0,4.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-007,placebo_low,placebo,30.0,True,60.0,50.0,10.0,-0.5
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-007,placebo_high,placebo,60.0,True,65.0,50.0,15.0,1.5
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-007,authority_low,authority,30.0,True,65.0,50.0,15.0,-0.75
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-007,authority_high,authority,60.0,True,75.0,50.0,25.0,2.5
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-008,placebo_low,placebo,23.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-008,placebo_high,placebo,53.0,True,85.0,85.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-008,authority_low,authority,23.0,True,72.0,85.0,-13.0,0.20967741935483872
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-008,authority_high,authority,53.0,True,70.0,85.0,-15.0,0.46875
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-009,placebo_low,placebo,41.0,True,65.0,60.0,5.0,-0.2631578947368421
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-009,placebo_high,placebo,71.0,True,65.0,60.0,5.0,0.45454545454545453
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-009,authority_low,authority,41.0,True,50.0,60.0,-10.0,0.5263157894736842
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-009,authority_high,authority,71.0,True,65.0,60.0,5.0,0.45454545454545453
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-010,placebo_low,placebo,52.0,True,75.0,75.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-010,placebo_high,placebo,82.0,True,75.0,75.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-010,authority_low,authority,52.0,True,70.0,75.0,-5.0,0.21739130434782608
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off15-010,authority_high,authority,82.0,True,82.0,75.0,7.0,1.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-001,placebo_low,placebo,35.0,True,70.0,70.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-001,placebo_high,placebo,85.0,True,70.0,70.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-001,authority_low,authority,35.0,True,50.0,70.0,-20.0,0.5714285714285714
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-001,authority_high,authority,85.0,True,85.0,70.0,15.0,1.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-002,placebo_low,placebo,39.0,True,75.0,75.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-002,placebo_high,placebo,89.0,True,75.0,75.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-002,authority_low,authority,39.0,True,75.0,75.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-002,authority_high,authority,89.0,True,85.0,75.0,10.0,0.7142857142857143
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-003,placebo_low,placebo,36.0,True,70.0,70.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-003,placebo_high,placebo,86.0,True,70.0,70.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-003,authority_low,authority,36.0,True,40.0,70.0,-30.0,0.8823529411764706
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-003,authority_high,authority,86.0,True,80.0,70.0,10.0,0.625
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-004,placebo_low,placebo,13.0,True,65.0,65.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-004,placebo_high,placebo,63.0,True,65.0,65.0,0.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-004,authority_low,authority,13.0,True,75.0,65.0,10.0,-0.19230769230769232
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-004,authority_high,authority,63.0,True,65.0,65.0,0.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-005,placebo_low,placebo,6.0,True,65.0,40.0,25.0,-0.7352941176470589
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-005,placebo_high,placebo,56.0,True,60.0,40.0,20.0,1.25
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-005,authority_low,authority,6.0,True,50.0,40.0,10.0,-0.29411764705882354
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-005,authority_high,authority,56.0,True,65.0,40.0,25.0,1.5625
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-006,placebo_low,placebo,34.0,True,75.0,72.0,3.0,-0.07894736842105263
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-006,placebo_high,placebo,84.0,True,75.0,72.0,3.0,0.25
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-006,authority_low,authority,34.0,True,65.0,72.0,-7.0,0.18421052631578946
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-006,authority_high,authority,84.0,True,85.0,72.0,13.0,1.0833333333333333
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-007,placebo_low,placebo,31.0,True,64.0,64.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-007,placebo_high,placebo,81.0,True,64.0,64.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-007,authority_low,authority,31.0,True,30.0,64.0,-34.0,1.0303030303030303
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-007,authority_high,authority,81.0,True,75.0,64.0,11.0,0.6470588235294118
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-008,placebo_low,placebo,9.0,True,70.0,62.0,8.0,-0.1509433962264151
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-008,placebo_high,placebo,59.0,True,60.0,62.0,-2.0,0.6666666666666666
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-008,authority_low,authority,9.0,True,75.0,62.0,13.0,-0.24528301886792453
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-008,authority_high,authority,59.0,True,65.0,62.0,3.0,-1.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-009,placebo_low,placebo,17.0,True,65.0,65.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-009,placebo_high,placebo,67.0,True,65.0,65.0,0.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-009,authority_low,authority,17.0,True,85.0,65.0,20.0,-0.4166666666666667
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-009,authority_high,authority,67.0,True,75.0,65.0,10.0,
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-010,placebo_low,placebo,34.0,True,80.0,75.0,5.0,-0.12195121951219512
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-010,placebo_high,placebo,84.0,True,85.0,75.0,10.0,1.1111111111111112
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-010,authority_low,authority,34.0,True,65.0,75.0,-10.0,0.24390243902439024
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off25-010,authority_high,authority,84.0,True,85.0,75.0,10.0,1.1111111111111112
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-001,placebo_low,placebo,0.0,True,55.0,50.0,5.0,-0.1
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-001,placebo_high,placebo,77.0,True,60.0,50.0,10.0,0.37037037037037035
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-001,authority_low,authority,0.0,True,65.0,50.0,15.0,-0.3
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-001,authority_high,authority,77.0,True,65.0,50.0,15.0,0.5555555555555556
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-002,placebo_low,placebo,14.0,True,70.0,70.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-002,placebo_high,placebo,94.0,True,75.0,70.0,5.0,0.20833333333333334
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-002,authority_low,authority,14.0,True,85.0,70.0,15.0,-0.26785714285714285
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-002,authority_high,authority,94.0,True,85.0,70.0,15.0,0.625
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-003,placebo_low,placebo,30.0,True,80.0,82.0,-2.0,0.038461538461538464
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-003,placebo_high,placebo,100.0,True,80.0,82.0,-2.0,-0.1111111111111111
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-003,authority_low,authority,30.0,True,45.0,82.0,-37.0,0.7115384615384616
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-003,authority_high,authority,100.0,True,85.0,82.0,3.0,0.16666666666666666
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-004,placebo_low,placebo,26.0,True,75.0,72.0,3.0,-0.06521739130434782
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-004,placebo_high,placebo,100.0,True,75.0,72.0,3.0,0.10714285714285714
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-004,authority_low,authority,26.0,True,75.0,72.0,3.0,-0.06521739130434782
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-004,authority_high,authority,100.0,True,80.0,72.0,8.0,0.2857142857142857
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-005,placebo_low,placebo,22.0,True,63.0,63.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-005,placebo_high,placebo,100.0,True,63.0,63.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-005,authority_low,authority,22.0,True,50.0,63.0,-13.0,0.3170731707317073
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-005,authority_high,authority,100.0,True,85.0,63.0,22.0,0.5945945945945946
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-006,placebo_low,placebo,19.0,True,65.0,65.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-006,placebo_high,placebo,99.0,True,65.0,65.0,0.0,0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-006,authority_low,authority,19.0,True,65.0,65.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-006,authority_high,authority,99.0,True,85.0,65.0,20.0,0.5882352941176471
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-007,placebo_low,placebo,7.0,True,60.0,45.0,15.0,-0.39473684210526316
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-007,placebo_high,placebo,87.0,True,60.0,45.0,15.0,0.35714285714285715
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-007,authority_low,authority,7.0,True,65.0,45.0,20.0,-0.5263157894736842
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-007,authority_high,authority,87.0,True,85.0,45.0,40.0,0.9523809523809523
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-008,placebo_low,placebo,10.0,True,72.0,72.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-008,placebo_high,placebo,90.0,True,75.0,72.0,3.0,0.16666666666666666
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-008,authority_low,authority,10.0,True,75.0,72.0,3.0,-0.04838709677419355
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-008,authority_high,authority,90.0,True,85.0,72.0,13.0,0.7222222222222222
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-009,placebo_low,placebo,5.0,True,54.0,50.0,4.0,-0.08888888888888889
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-009,placebo_high,placebo,85.0,True,54.0,50.0,4.0,0.11428571428571428
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-009,authority_low,authority,5.0,True,65.0,50.0,15.0,-0.3333333333333333
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-009,authority_high,authority,85.0,True,70.0,50.0,20.0,0.5714285714285714
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-010,placebo_low,placebo,21.0,True,75.0,72.0,3.0,-0.058823529411764705
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-010,placebo_high,placebo,100.0,True,65.0,72.0,-7.0,-0.25
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-010,authority_low,authority,21.0,True,85.0,72.0,13.0,-0.2549019607843137
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-e-off40-010,authority_high,authority,100.0,True,85.0,72.0,13.0,0.4642857142857143
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-h-off15-001,placebo_low,placebo,32.0,True,65.0,65.0,0.0,-0.0
external,Qwen_Qwen2.5-1.5B-Instruct,EXT-operations_time-h-off15-001,placebo_high,placebo,62.0,True,65.0,65.0,0.0,-0.0
